track_name,track_uri,album_name,artist_name,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
Fresh Eyes,4nMlau89VAjmV7agkl7OY3,Fresh Eyes,Andy Grammer,2016-01-01,198001,0,0.562,0.822,0.544,2.4e-05,0.144,-6.797,0.0332,122.047,4
Keep Your Head Up,4Jz4bjXeiF2SXVj9P4YfY5,Andy Grammer,Andy Grammer,2011-06-14,189933,70,0.0469,0.674,0.778,0.0,0.145,-5.367,0.0376,90.01,4
Fine By Me,4wTChU0tU44TAMC0xcQizi,Andy Grammer,Andy Grammer,2011-06-14,172893,65,0.00877,0.583,0.791,0.0,0.0451,-4.087,0.0318,89.993,4
Good To Be Alive (Hallelujah),3gHc5XTAywdFQUsHS6DD7G,Magazines Or Novels (Deluxe Edition),Andy Grammer,2015-11-20,189098,59,0.0349,0.797,0.896,0.0,0.635,-3.678,0.0512,120.037,4
Alarm,0OwX5aROoW1Iip8FV51Efg,Alarm,Anne-Marie,2016-05-20,205593,59,0.0812,0.756,0.589,0.0,0.176,-5.093,0.232,146.928,4
December (45 Version),4wx38D1Y9vv9WG3T0J6lTA,December / Gel [Digital 45],Collective Soul,1995,249973,0,0.587,0.687,0.499,0.00362,0.187,-7.614,0.0278,121.981,4
Iris,6Qyc6fS4DsZjB2mRW9DsQs,Dizzy up the Girl,The Goo Goo Dolls,1998-09-11,289533,84,0.00125,0.315,0.715,7.97e-06,0.0942,-8.072,0.0362,155.925,3
Regulate,7nYvUtkQMx1v80S2FH2s9J,Regulate… G Funk Era,Warren G,1994-06-07,248866,74,0.304,0.849,0.521,1.65e-06,0.115,-12.999,0.216,95.265,4
Where Have All the Cowboys Gone?,2ck13qfgRZ1msyEJlDqzvk,This Fire,Paula Cole,1996,263653,51,0.0351,0.588,0.826,0.0,0.454,-6.182,0.0569,129.021,4
One Headlight,0z1b34WikhOH9ZxU8QDWcv,Bringing Down The Horse,The Wallflowers,1996-01-01,312626,72,0.000655,0.701,0.539,0.005,0.0589,-8.968,0.0277,107.531,4
This Is How We Do It,6uQKuonTU8VKBz5SHZuQXD,This Is How We Do It,Montell Jordan,1995-01-01,238800,68,0.0141,0.799,0.623,0.0,0.43,-9.374,0.0812,103.649,4
1979 - Remastered 2012,3Y8Ff1nH44jFywAtpgmleZ,Mellon Collie And The Infinite Sadness (Remastered),The Smashing Pumpkins,1995-12-12,266200,0,0.0163,0.767,0.787,0.583,0.0513,-9.897,0.0331,126.879,4
Gangsta's Paradise (As Heard in the Green Hornet) [Re-Recorded/Re-Mastered Version],6Nr7sLbxiCdIqdfH58ggQT,Gangsta's Paradise (as heard in The Green Hornet) [Re-Recorded/Re-Mastered Version],Coolio,2008-09-01,237520,0,0.123,0.652,0.543,0.0,0.177,-6.13,0.0495,80.988,4
I Wish,3LklW07tvdx2AHsgfi1Mng,I Wish,Skee-Lo,1995-09-02,249293,64,0.00137,0.669,0.809,0.0,0.38,-7.146,0.147,97.885,4
One Of Us - Short Version,39aRmixB9qNtCU2t8BmsC1,The Best Of Joan Osborne 20th Century Masters The Millennium Collection,Joan Osborne,2007-01-01,302786,66,0.00871,0.469,0.561,5.05e-06,0.337,-7.596,0.0251,87.629,4
Bitch,21muMsudON0AQTsanElCsK,Blurring The Edges,Meredith Brooks,1997-01-01,252866,47,0.0113,0.617,0.888,6.26e-05,0.0548,-5.973,0.0585,96.375,4
Thunder Kiss '65,4tvBoSWeIW0bjhKNre5mod,La Sexorcisto: Devil Music Volume 1,White Zombie,1992-01-01,234080,69,0.000613,0.684,0.851,0.0029,0.535,-9.792,0.0407,112.662,4
Black Hole Sun,7fURZRPkB2S70sYR1naKTK,Superunknown,Soundgarden,1994-01-01,318000,50,0.000291,0.361,0.728,0.000112,0.0701,-8.519,0.0368,105.768,4
Runaway Train,3TW48DvQ7ChwY1Yy1tkMaP,Grave Dancers Union,Soul Asylum,1992-01-01,265866,71,0.0132,0.613,0.72,0.0,0.104,-7.957,0.0425,117.341,4
Low,6ctbCIikHbC6tSOL1rewQX,Kerosene Hat,Cracker,1993,276131,61,0.0093,0.329,0.646,0.00469,0.101,-6.962,0.0283,173.974,4
Mother Mother,6WGaVdhY8uMWMgxiKpdLVy,The Burdens Of Being Upright,Tracy Bonham,1996-03-19,180733,50,0.015,0.368,0.626,0.0,0.201,-7.082,0.0618,174.394,4
Save Tonight,2hdhm6piUJnmKXmEmskXCg,Desireless,Eagle-Eye Cherry,1997-01-01,242733,0,9.44e-05,0.545,0.699,5.79e-05,0.12,-8.76,0.0338,119.589,4
Epic,4ReyTz0y3TGkX48wO3Llot,The Real Thing,Faith No More,1989,293653,68,0.0222,0.358,0.893,0.0524,0.126,-7.486,0.12,174.238,4
Right Here - Human Nature Radio Mix,7tUEDtHchueeUJTfEFEhii,It's About Time,SWV,1992-10-27,226946,63,0.068,0.615,0.72,0.0105,0.0889,-5.16,0.0658,94.002,4
Sunny Came Home,6NUiDZQALrNiDfqDB6ZBaF,A FEW SMALL REPAIRS,Shawn Colvin,1996-07-08,264733,44,0.33,0.554,0.566,0.01,0.0943,-8.05,0.0332,167.88,4
Buddy Holly,7GptbanebPZYkLPvjNfd6m,Weezer (Deluxe Edition),Weezer,1994-05-10,159586,0,0.00611,0.535,0.931,7.26e-05,0.0887,-4.012,0.0451,120.958,4
Your Woman,4ACxa9buEUnOdYEoPcnMpi,Women In Technology,White Town,1997-02-24,259893,67,0.033,0.815,0.605,0.684,0.114,-9.118,0.0368,102.642,4
Torn,1Jaah2tmN9Hv81A87KZ1MU,Left Of The Middle,Natalie Imbruglia,1997-11-10,244666,75,0.0647,0.575,0.886,0.000187,0.709,-5.182,0.034,96.31,4
Only Happy When It Rains,0c1iL21nLuQNZTWiijOZUG,Absolute Garbage,Garbage,2007-01-01,226400,42,6.14e-05,0.473,0.874,0.000606,0.111,-3.66,0.0409,121.475,4
Bound For The Floor,3cbTV3IZZvSBYVcl0xuZbY,As Good As Dead,Local H,1996-01-01,222960,65,0.000113,0.654,0.53,0.0197,0.0534,-7.409,0.0556,119.284,4
When I Come Around,1Dr1fXbc2IxaK1Mu8P8Khz,Dookie,Green Day,1994-02-01,178000,76,0.0175,0.531,0.909,0.0,0.231,-4.236,0.034,97.546,4
Interstate Love Song,1AfYo6cKm3yHsJHdmNoGO1,Purple,Stone Temple Pilots,1994-06-07,193613,0,0.000552,0.214,0.947,0.00352,0.238,-5.053,0.0507,170.616,4
Ruby Soho,1pNlZQeoPnlxqf1Mjgm0H2,...And Out Come The Wolves,Rancid,1995-08-15,157533,61,0.0201,0.505,0.938,0.00218,0.177,-5.381,0.0432,161.842,4
Popular,48sJGpBLqQTs0sZ2ImHJof,High/Low,Nada Surf,1996-06-18,220586,57,0.00751,0.444,0.884,8.94e-05,0.116,-6.104,0.119,94.82,4
I Got A Girl,5fxfwjQ1OmbnkOlg39HsSO,I Am An Elastic Firecracker,Tripping Daisy,1995-01-01,245706,52,0.00968,0.617,0.838,0.0,0.105,-8.577,0.0498,134.639,4
Fantasy,6xkryXuiZU360Lngd4sx13,Daydream,Mariah Carey,1995-10-03,243493,76,0.139,0.669,0.727,0.0,0.123,-7.588,0.0353,102.322,4
Hey Jealousy,4o7ZPI2fmEi3piRe0Hrfpy,New Miserable Experience,Gin Blossoms,1992-01-01,236626,64,0.000179,0.471,0.797,6.49e-06,0.299,-8.407,0.0389,152.903,4
Found Out About You,5WmDRnuGYo31xrWNDcYaps,New Miserable Experience,Gin Blossoms,1992-01-01,233400,60,0.00224,0.539,0.826,0.0451,0.0832,-8.037,0.0276,134.718,4
Would?,5sFDReWLrZHLFZFjHsjUTS,Dirt,Alice In Chains,1992-09-29,206773,73,0.000327,0.305,0.833,2.36e-05,0.091,-7.981,0.0398,100.675,4
If,0t414ewhjcIiuPVF3QECz2,Janet,Janet Jackson,1993-05-18,271640,52,0.0374,0.653,0.976,0.00173,0.561,-5.173,0.0797,105.575,4
Building a Mystery,6KmDqEVdXd2PaZ32qWMaPr,Closer: The Best of Sarah McLachlan,Sarah McLachlan,2008-10-07,248560,1,0.422,0.441,0.562,1.12e-06,0.196,-7.202,0.0246,162.01,4
Wonderwall - Remastered,5qqabIl2vWzo9ApSC317sa,(What's The Story) Morning Glory? [Remastered],Oasis,1995-10-02,258773,77,0.000452,0.378,0.896,0.0,0.194,-4.066,0.0407,174.302,4
Creep,1aWV3uY3SIEZVbmv45oFWS,Crazysexycool,TLC,1994-11-15,268533,67,0.0193,0.811,0.458,1.41e-06,0.0526,-9.688,0.0402,92.94,4
Spiderwebs,020gYw7juUaNs2tLYMlfms,Tragic Kingdom,No Doubt,1995-10-10,266733,0,0.0376,0.487,0.852,4.06e-06,0.0995,-7.184,0.0489,143.258,4
Summer Girls,0QqHsY5aaUoZdoBF4ebe15,Lyte Funkie Ones,LFO,1999-09-13,258040,25,0.166,0.818,0.807,0.0,0.0832,-5.49,0.143,99.776,4
Thong Song,5Mmk2ii6laakqfeCT7OnVD,Unleash The Dragon,Sisqo,1999-01-01,253733,69,0.119,0.706,0.888,9.64e-05,0.07,-6.959,0.0654,121.549,4
November Rain,53968oKecrFxkErocab2Al,Use Your Illusion I,Guns N' Roses,1991-09-17,537506,0,0.0165,0.197,0.629,0.279,0.125,-9.291,0.03,79.495,4
Drive,73fzhVcs7n1wZz84eoE2vs,Make Yourself - Tour Edition,Incubus,1999,232533,0,0.0538,0.651,0.793,0.01,0.137,-7.312,0.0338,90.573,4
Always Be My Baby,2aBxt229cbLDOvtL7Xbb9x,Daydream,Mariah Carey,1995-10-03,258133,73,0.457,0.65,0.531,0.0,0.249,-8.335,0.0364,78.946,4
Ice Ice Baby,3XVozq1aeqsJwpXrEZrDJ9,Vanilla Ice Is Back! - Hip Hop Classics,Vanilla Ice,2008-11-04,254466,73,0.0025,0.979,0.792,7.71e-06,0.102,-2.784,0.0388,116.012,4
Hold On,4VZDv8sASBS8UruUBGTFdk,Wilson Phillips,Wilson Phillips,1990-05-08,266866,69,0.4,0.679,0.657,0.0,0.0497,-9.897,0.0255,97.8,4
"Mama, I'm Coming Home",0S3gpZzlT9Hb7CCSV2owX7,No More Tears (Expanded Edition),Ozzy Osbourne,1991-09-17,251866,68,0.0105,0.282,0.656,0.0,0.0892,-6.557,0.0302,139.352,4
No More Tears,7w6PJe5KBPyvuRYxFkPssC,No More Tears (Expanded Edition),Ozzy Osbourne,1991-09-17,443240,68,0.00167,0.346,0.749,8.86e-05,0.648,-6.506,0.035,102.591,4
Du hast,3cwDSDzTiWr5H5xMQhQ6Mx,Sehnsucht,Rammstein,1997-08-25,234226,0,0.00369,0.64,0.922,0.055,0.332,-6.283,0.0385,125.105,4
Wannabe,1Je1IMUlBXcx1Fz0WE7oPT,Spice,Spice Girls,1996-01-01,173026,81,0.101,0.768,0.864,0.0,0.162,-6.145,0.0324,110.008,4
What It's Like,0kEQwPz9SrMN8E5iL9cxQL,Whitey Ford Sings The Blues,Everlast,1998-09-08,303133,0,0.0904,0.678,0.556,0.0334,0.0866,-7.423,0.0281,85.158,4
Tearin' up My Heart - Radio Edit,73q3FpQVXWk5eSUnyo83E4,'N Sync UK Version,*NSYNC,1997,209400,65,0.00211,0.687,0.918,1.26e-05,0.344,-4.676,0.0392,110.06,4
Semi-Charmed Life,42et6fnHCw1HIPSrdPprMl,Third Eye Blind,Third Eye Blind,1997-04-08,268360,75,0.00832,0.64,0.864,0.0,0.123,-6.576,0.0314,102.026,4
Again,5c1QJAiC3773EwiZLwHf5x,Again,Lenny Kravitz,2000-01-01,231666,69,0.0148,0.55,0.804,4.33e-05,0.105,-5.218,0.0271,79.166,4
Plush,3jJZVeExYzVYiV6Y9Fl3DX,Core,Stone Temple Pilots,1992-09-29,310346,66,0.0021,0.423,0.954,0.0,0.177,-3.157,0.047,144.553,4
Head over Feet - 2015 Remaster,735rjks7kQgWCjTQlIHMuH,Jagged Little Pill (2015 Remaster),Alanis Morissette,1995,267293,62,0.0562,0.482,0.808,0.0,0.202,-7.176,0.065,79.599,4
Right Through You - 2015 Remaster,5YFIbauvzRGfW7xktVjR0I,Jagged Little Pill (2015 Remaster),Alanis Morissette,1995,176133,50,0.16,0.552,0.748,0.0,0.121,-6.181,0.0593,81.578,4
Always This Late,2Ecl3r2ncoEfZhikZ5ejIi,In Return,ODESZA,2014-09-04,160941,0,0.0145,0.534,0.585,0.197,0.0929,-9.3,0.0437,169.998,4
Say My Name,4auZhbHhgbiSMeh0kiHCRk,In Return,ODESZA,2014-09-04,262956,0,0.00418,0.746,0.744,0.406,0.075,-7.363,0.0479,115.03,4
Sundara,12CuwKUUuU0dKZ1q5S344R,In Return,ODESZA,2014-09-04,136000,0,0.0533,0.583,0.694,0.725,0.0848,-10.057,0.0623,120.138,4
White Lies,2XWxizJ1QUcHAO30hVYYNM,In Return,ODESZA,2014-09-04,277333,0,0.0466,0.578,0.534,0.0214,0.0785,-9.327,0.0521,89.961,4
Kusanagi,3pem0co27QEBjSEsmS9DOB,In Return,ODESZA,2014-09-04,208000,0,0.494,0.415,0.328,0.445,0.164,-8.305,0.0295,74.947,4
Echoes,7vn3jAUYXioTZ92t0v9lCN,In Return,ODESZA,2014-09-04,264000,0,0.002,0.508,0.519,0.334,0.0858,-8.925,0.0389,139.941,4
For Us,5waH0cU4mw4H25Mn795U8l,In Return,ODESZA,2014-09-04,349090,0,0.103,0.425,0.558,0.121,0.215,-7.63,0.0356,110.02,4
Memories That You Call,198dZZVS2hHVMhcQapDFOW,In Return,ODESZA,2014-09-04,248000,0,0.458,0.603,0.555,0.906,0.133,-8.176,0.0324,120.011,4
Koto,08tKuUfgHCtqHXbNlQofS0,In Return,ODESZA,2014-09-04,194400,0,0.0098,0.519,0.649,0.403,0.4,-7.023,0.0471,100.001,4
Bloom,0DQEvC22c60Hk0nHTXVRSY,In Return,ODESZA,2014-09-04,195692,0,0.0145,0.558,0.577,0.859,0.0702,-6.675,0.027,130.021,4
It’s Only,3XpriBFRWfjCGz3VeIx1zT,In Return,ODESZA,2014-09-04,268000,0,0.16,0.402,0.59,0.00279,0.23,-11.171,0.178,120.005,4
How Did I Get Here,4aJnMRNeuDZSQN7FaSNGtM,Summer's Gone,ODESZA,2012-09-05,131250,60,0.384,0.707,0.579,0.72,0.408,-6.198,0.0293,96.062,4
Sun Models,7avUYFehb1GscgCncPdBDK,In Return,ODESZA,2014-09-04,160000,0,0.189,0.683,0.481,0.778,0.0907,-9.188,0.0967,119.995,4
All We Need,7yaJYLVDJhxFCkm9WUZNth,In Return,ODESZA,2014-09-04,211200,0,0.00429,0.644,0.848,0.0179,0.0629,-4.947,0.0519,99.991,4
We Belong - Odesza Remix,4tO93FtEpqdVA0b9RXK4xI,We Belong (Odesza Remix),RAC,2015-02-10,318306,52,0.00049,0.628,0.782,0.203,0.117,-8.225,0.0429,115.0,4
Once In a While,6cREm4bV7V79Yxdilx9HDo,Once In a While,Timeflies,2016-03-18,215160,59,0.00758,0.786,0.687,0.0,0.619,-5.914,0.141,105.021,4
Line Of Sight (feat. WYNNE & Mansionair),2WWfjbHALIb3e7FMcj9mr4,A Moment Apart,ODESZA,2017-09-08,237140,62,0.0334,0.558,0.733,0.00193,0.193,-6.65,0.0693,89.992,4
Say It,6vnDoUOHTiVB5DvX18tJon,Skin,Flume,2016-05-27,262521,0,0.0685,0.597,0.531,3.72e-06,0.0617,-6.83,0.0295,74.938,4
Don't Let Me Down (feat. Daya),0QsvXIfqM0zZoerQfsI9lm,The Chainsmokers- Japan Special Edition,The Chainsmokers,2016-08-10,208053,42,0.16,0.542,0.859,0.00466,0.137,-5.651,0.197,159.797,4
Capsize,2XMTqoHHSH0lvuXrvIEdco,Truce - EP,FRENSHIP,2016-09-02,237706,67,0.0398,0.683,0.708,0.155,0.686,-6.244,0.0305,92.991,4
"i hate u, i love u (feat. olivia o'brien)",7vRriwrloYVaoAe3a9wJHe,us,gnash,2016-03-25,251033,78,0.687,0.492,0.275,0.0,0.101,-13.4,0.3,92.6,4
Never Forget You,6hmhG1b4LEyNuashVvuIAo,So Good,Zara Larsson,2017-03-17,213427,74,0.00312,0.583,0.732,9.86e-06,0.269,-5.728,0.0457,145.992,4
Closer,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,2016-07-29,244960,84,0.414,0.748,0.524,0.0,0.111,-5.599,0.0338,95.01,4
The Ocean (feat. Shy Martin),2CPqh63wRVscbceKcPxwvv,The Ocean (feat. Shy Martin),Mike Perry,2016-04-15,183414,71,0.0225,0.632,0.575,1.81e-06,0.104,-6.478,0.029,90.037,4
Once In a While,6cREm4bV7V79Yxdilx9HDo,Once In a While,Timeflies,2016-03-18,215160,59,0.00758,0.786,0.687,0.0,0.619,-5.914,0.141,105.021,4
Never Be Like You,12REd1n8PeiHHWOh066tpr,Skin,Flume,2016-05-27,233337,0,0.436,0.494,0.559,0.0,0.164,-5.445,0.0565,119.247,4
Perfect Strangers,5bZtRlMBU76vHuDOb1GM5u,Jonas Blue: Electronic Nature - The Mix 2017,Jonas Blue,2017-07-14,195313,40,0.35,0.739,0.833,0.0,0.266,-5.012,0.0463,117.99,4
Let You Go - A-Trak Remix,1zLPAYWeOc3GWqKQTOyppz,Let You Go (A-Trak Remix),The Chainsmokers,2015-06-05,266612,0,0.325,0.65,0.628,1.05e-05,0.1,-4.966,0.0363,100.033,4
Light It Up (feat. Nyla & Fuse ODG) - Remix,0L7loeTIg6akW84aEQZpCT,Peace Is The Mission: Extended,Major Lazer,2015-06-01,166138,0,0.0375,0.746,0.877,0.000833,0.233,-3.782,0.0666,107.985,4
Starving,6875MeXyCW0wLyT72Eetmo,HAIZ,Hailee Steinfeld,2016-08-19,181933,35,0.414,0.668,0.613,0.0,0.102,-4.225,0.102,99.852,4
Does Ya Mama Know? (Dance Like That) #HEYNOW,41AkeKKXDMHNilgvPofG4b,Does Ya Mama Know? (Dance Like That) #HEYNOW,99 Percent,2015-10-09,180091,39,0.0133,0.772,0.642,0.0,0.42,-7.641,0.135,101.977,4
All We Know,2rizacJSyD9S1IQUxUxnsK,All We Know,The Chainsmokers,2016-09-29,194080,69,0.097,0.662,0.586,0.00272,0.115,-8.821,0.0307,90.0,4
Don't Wanna Know (feat. Kendrick Lamar),2QbFClFyhMMtiurUjuQlAe,Red Pill Blues (Deluxe),Maroon 5,2017-11-03,214265,0,0.341,0.775,0.617,0.0,0.0985,-6.166,0.0701,100.048,4
Satisfy,3ZcC7u9G26MSB5zJ3eNUGR,Satisfy,MOONZz,2015-08-28,202192,27,0.101,0.488,0.725,2.66e-05,0.118,-6.133,0.141,83.341,4
In the Name of Love,04DwTuZ2VBdJCCC5TROn7L,The Martin Garrix Collection,Martin Garrix,2017-04-21,195840,21,0.0592,0.49,0.485,0.0,0.337,-6.237,0.0406,133.889,4
Please Don't Go,3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,Joel Adams,2015-11-06,210580,71,0.0118,0.513,0.768,1.94e-05,0.294,-4.868,0.0587,84.264,4
Bad Intentions,5W3UniuRMkHHIpaiQo1hAW,The Bedroom Tour Playlist,Niykee Heaton,2016-03-18,245722,63,0.26,0.747,0.716,0.0,0.0907,-5.071,0.0798,123.979,4
Starboy,5aAx2yezTd8zXrkmtKl66Z,Starboy,The Weeknd,2016-11-25,230453,0,0.165,0.681,0.594,3.49e-06,0.134,-7.028,0.282,186.054,4
Cold Water (feat. Justin Bieber & MØ),6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),Major Lazer,2016-07-22,185351,0,0.0736,0.608,0.798,0.0,0.156,-5.092,0.0432,92.943,4
Fake Love,343YBumqHu19cGoGARUTsd,More Life,Drake,2017-03-18,210937,74,0.105,0.928,0.481,0.0,0.176,-9.35,0.287,134.007,4
"Me, Myself & I",40YcuQysJ0KlGQTeGUosTC,When It's Dark Out,G-Eazy,2015-12-04,251466,78,0.0184,0.756,0.674,0.0,0.158,-6.518,0.0959,111.995,4
I Took A Pill In Ibiza - Seeb Remix,17Fd6Yb7mSbinKG8LoWfFl,"At Night, Alone.",Mike Posner,2016-05-06,197933,0,0.0353,0.663,0.713,7.68e-06,0.0843,-6.647,0.112,101.965,4
Stay (feat. Maty Noyes),2FiSTH0GYpIioUgjfzMIja,Cloud Nine,Kygo,2016-05-13,239465,62,0.0444,0.648,0.736,0.000137,0.171,-7.948,0.0385,103.027,4
Molly (feat. Brendon Urie of Panic at the Disco),0NBiC3zLXoBQXBjsbnbwJq,Professional Rapper,Lil Dicky,2015-07-31,244339,0,0.203,0.831,0.514,0.000156,0.115,-6.695,0.0368,114.94,4
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",4dASQiO1Eoo3RJvt74FtXB,Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),Lil Wayne,2016-06-24,243490,77,0.255,0.502,0.786,0.0,0.65,-4.378,0.317,169.021,4
How To Love,4aX4Oycsk1fhHIee1zqsDe,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,240306,0,0.000177,0.644,0.661,5.14e-06,0.108,-6.093,0.0418,154.001,4
Drunk Enough to Say That I Love You,6TJopB7B3ho7mr1Qm5X7Hf,Drunk Enough to Say That I Love You,PLVTINUM,2016-06-17,222261,0,0.0615,0.77,0.751,2.15e-05,0.073,-6.315,0.0456,127.962,4
High - Young Bombs Remix,4clBqOymesRWckowzNNK15,High (Remixes),Jesper Jenset,2016-09-02,184333,34,0.229,0.588,0.603,0.0,0.0934,-6.044,0.0556,97.045,4
Take Me - Not Your Dope Remix,2B7isQhlpOFWhnjYosAZs6,Take Me Remixes,JiKay,2016-01-29,215400,5,0.152,0.513,0.766,0.00094,0.0334,-5.023,0.0974,156.04,4
Juke Jam (feat. Justin Bieber & Towkio),3eze1OsZ1rqeXkKStNfTmi,Coloring Book,Chance the Rapper,2016-05-27,219683,63,0.716,0.505,0.397,0.0,0.0853,-9.349,0.324,95.063,1
Smoke Break (feat. Future),1Uq3IOIy1CUlHUgP6vWpum,Coloring Book,Chance the Rapper,2016-05-27,226494,58,0.257,0.705,0.453,0.0,0.143,-8.174,0.196,124.942,4
iSpy (feat. Lil Yachty),2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),KYLE,2016-12-02,253106,72,0.378,0.746,0.653,0.0,0.229,-6.745,0.289,75.016,4
Down,2dqLk7ezV15LEJEwUmEbXB,ACT ONE (The Complete Collection),Marian Hill,2016-06-20,197773,0,0.684,0.593,0.362,0.00294,0.125,-14.701,0.273,169.998,4
Mind (feat. Kai),6ZpR2XFuQJSHAQwg9495KZ,Skrillex and Diplo present Jack Ü,Jack Ü,2015-02-24,242068,62,0.117,0.502,0.777,2.91e-06,0.0957,-4.627,0.0934,174.153,4
Hurts So Good,60lwJa695S26FsYbhCVFVa,Astrid S,Astrid S,2016-05-20,208728,0,0.0777,0.681,0.594,0.0,0.0961,-4.986,0.0486,120.141,4
Cute,0IQHBNc0nHjmpUusMHFrX2,Big Baby DRAM,DRAM,2016-10-21,241267,32,0.388,0.696,0.714,2.6e-05,0.102,-6.901,0.0484,74.992,4
Marmalade (feat. Lil Yachty),7bsnTsbiwOymZWjPF9v6Di,GEMINI,Macklemore,2017-09-22,261614,62,0.0098,0.922,0.583,0.0,0.0962,-4.982,0.0753,136.043,4
Sunday Candy,6fTdcGsjxlAD9PSkoPaLMX,Surf,Donnie Trumpet & The Social Experiment,2015-06-30,226013,64,0.53,0.511,0.596,0.0,0.0798,-6.56,0.224,158.063,4
Santa Tell Me,1ADjWm8QNhgNV8yCNNgQ1T,Santa Tell Me,Ariana Grande,2014-11-24,204093,11,0.0464,0.464,0.63,0.0,0.295,-7.337,0.182,132.96,5
All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,Merry Christmas,Mariah Carey,1994-10-28,241106,72,0.164,0.336,0.627,0.0,0.0708,-7.463,0.0384,150.273,4
Winter Things,0zrQwV4XbcwZ2bS9r7F944,Christmas & Chill (Japan Version),Ariana Grande,2016-11-18,158720,20,0.925,0.524,0.216,0.0,0.234,-10.2,0.0863,73.853,4
White Christmas,4so0Wek9Ig1p6CRCHuINwW,Holiday Inn (Original Motion Picture Soundtrack),Bing Crosby,1942-01-01,177480,55,0.673,0.317,0.158,0.353,0.338,-16.485,0.0381,130.503,3
The Christmas Song (Merry Christmas To You),5humEOJehpAwMJEJmb0JJ2,The Nat King Cole Story,Nat King Cole,1991-01-01,190973,33,0.904,0.31,0.095,3.43e-05,0.128,-17.828,0.0366,72.76,4
Jingle Bells,0kEhLZfyNSzEgrboEqJDrV,Nat And Dean At Christmas,Nat King Cole,2005-01-01,142186,0,0.781,0.568,0.433,0.0,0.0521,-9.691,0.0298,138.52,4
Let It Snow! Let It Snow! Let It Snow!,5IFsFwlVkt6uzlAVkOOKk3,Ella Wishes You A Swinging Christmas (Expanded Edition),Ella Fitzgerald,1960,162360,0,0.85,0.471,0.386,0.0,0.161,-8.139,0.0581,157.921,4
"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording",4eqne0oIdt9GW2ubiliny0,The Complete Decca Masters (Plus),Judy Garland,1994-01-01,162200,0,0.961,0.273,0.161,0.000905,0.112,-16.091,0.0357,64.16,4
Jingle Bell Rock,4IdXngKo4g5exqZ0fQTecu,Mercy Me - Christmas Needs Love,Anita Kerr Singers,2017-11-10,130266,0,0.918,0.741,0.326,0.0,0.0658,-12.045,0.0395,120.992,4
Go Tell It On The Mountain / Ain't No Mountain High Enough - Medley,5VcJ07hljqbTXqSRNrvyFn,Motown Christmas,Various Artists,2014-09-30,256040,0,0.0522,0.551,0.789,0.0,0.334,-5.041,0.0512,102.244,4
Silent Night,0EX8bJgDV7frZVp75u0764,Christmas Music 100 Hits,Various Artists,2015-10-28,276200,0,0.902,0.134,0.328,0.00181,0.0878,-9.125,0.0395,76.578,3
Twelve Days Of Christmas - Single Version,4Zo33RKIwOIiVsZZtXsKU4,Christmas,The Andrews Sisters,1987-01-01,204040,0,0.883,0.629,0.292,0.0,0.136,-10.737,0.06,142.543,4
Winter Wonderland,77u5n5kIRQY5a5VexLe3Lv,Christmas In My Heart,Connie Francis,1959,161426,0,0.644,0.516,0.234,0.0,0.225,-11.611,0.03,100.954,4
All I Want For Christmas,4KWTPAEjrADcSBqabTOZiF,Ultimate Pop Christmas,Various Artists,2007-01-01,240133,10,0.189,0.521,0.868,0.0,0.167,-7.053,0.0654,148.896,4
I Saw Mommy Kissing Santa Claus,5xuUlDFgBXSGj3DeQp7ue2,True Christmas / 3CD Set,Various Artists,2007-01-01,148680,0,0.868,0.649,0.21,0.0,0.133,-8.109,0.0322,65.106,3
Rockin' Around The Christmas Tree - Single Version,3T7dNA7O8c3Axj5WyDNcH3,Anthology 1956-1980 (Volume 1 & 2),Brenda Lee,1991-01-01,125826,0,0.706,0.703,0.407,0.0,0.45,-12.155,0.0504,140.057,4
Silver Bells - Single Version,7dCEgjdMuRlcAermVUn3Ok,White Christmas,Bing Crosby,1970-01-01,180929,0,0.904,0.36,0.219,0.0,0.803,-11.993,0.0304,95.708,3
Run Rudolph Run,2pnPe4pJtq7689i5ydzvJJ,Rock 'N' Roll Rarities,Chuck Berry,1986-01-01,165733,54,0.812,0.681,0.715,9.43e-06,0.0777,-10.609,0.0912,152.132,4
Joy To The World,2fkPVFB4cip85rPhOVi0C0,Ultimate Christmas Collection,Various Artists,2010-01-01,159506,0,0.149,0.538,0.513,0.0,0.147,-10.585,0.0372,84.072,4
I'll Be Home For Christmas,4TioNKtfjGE00R7NMcTDiI,Christmas With The Miracles,Smokey Robinson & The Miracles,1987-01-01,145333,2,0.801,0.449,0.372,0.0,0.107,-13.41,0.0278,91.663,3
